metric,rank,noun,verb,average
novelty,411,kibou (hope),X wo susuru (Y sips X),3.3
novelty,411,kibou (hope),X ga huttou-suru (X boils),3.3
novelty,411,kairaku (pleasure),X ga nagareru (X flows),3.3
novelty,411,kairaku (pleasure),X ga nizimu (X oozes),3.3
novelty,411,ikari (anger),X ga yodomu (X gets stagnant),3.3
novelty,411,ikari (anger),X ga nigoru (X gets cloudy),3.3
novelty,411,kyouhu (fear),X wo susuru (Y sips X),3.3
novelty,411,kyouhu (fear),X ga huttou-suru (X boils),3.3
novelty,411,kyouhu (fear),X ga nagareru (X flows),3.3
novelty,411,kyouhu (fear),X ga nagarederu (X flows out),3.3
novelty,411,kyouhu (fear),X ni uku (Y floats on X),3.3
novelty,411,kyouhu (fear),X ni hitasu (Y dips Z in X),3.3
novelty,411,kyouhu (fear),X wo nomu (Y drinks X),3.3
novelty,411,kanasimi (sorrow),X ni hitasu (Y dips Z in X),3.3
novelty,411,jouhou (information),X wo tarasu (Y drops X),3.3
novelty,411,jouhou (information),X ni uku (Y floats on X),3.3
novelty,411,jounetu (passion),X de susugu (Y rinses Z with X),3.3
novelty,411,jounetu (passion),X wo tarasu (Y drops X),3.3
novelty,411,jounetu (passion),X ni hitasu (Y dips Z in X),3.3
novelty,411,ito (intention),X wo susuru (Y sips X),3.3
novelty,411,ito (intention),X ga huttou-suru (X boils),3.3
novelty,411,ito (intention),X ni hitasu (Y dips Z in X),3.3
novelty,411,ito (intention),X ga sitataru (X drips),3.3
novelty,411,zouo (hatred),X ga simiru (X soaks into Y),3.3
novelty,411,zouo (hatred),X wo susuru (Y sips X),3.3
novelty,411,zouo (hatred),X wo siboridasu (Y squeezes X),3.3
novelty,411,jikan (time),X ni hitasu (Y dips Z in X),3.3
novelty,411,jikan (time),X ga yodomu (X gets stagnant),3.3
novelty,411,tanosisa (enjoyment),X wo maku (Y scatters X),3.3
novelty,411,tanosisa (enjoyment),X wo abiseru (Y showers X),3.3
novelty,411,doro (mud),X ga hotobasiru (X spurts),3.3
novelty,411,doro (mud),X ga huttou-suru (X boils),3.3
novelty,411,rikai (understanding),X wo abiseru (Y showers X),3.3
novelty,411,suimin (sleep),X ga koboreru (X spills out),3.3
novelty,411,suimin (sleep),X ga mitiru (X fills Y),3.3
novelty,411,suimin (sleep),X ga ahureru (X overflows),3.3
novelty,411,suna (sand),X ni hitasu (Y dips Z in X),3.3
novelty,411,suna (sand),X ga nigoru (X gets cloudy),3.3
novelty,411,kuuki (air),X wo maku (Y scatters X),3.3
novelty,411,zetubou (despair),X ga simiru (X soaks into Y),3.3
novelty,411,zetubou (despair),X ga koboreru (X spills out),3.3
novelty,411,zetubou (despair),X wo maku (Y scatters X),3.3
novelty,411,zetubou (despair),X ga nagareru (X flows),3.3
novelty,411,syutisin (shame),X wo maku (Y scatters X),3.3
novelty,411,syutisin (shame),X ga yodomu (X gets stagnant),3.3
novelty,411,syutisin (shame),X ga moreru (X leaks),3.3
novelty,411,kotoba (word),X ni uku (Y floats on X),3.3
novelty,411,kinsen (money),X ga nigoru (X gets cloudy),3.3
novelty,411,kinsen (money),X wo nomu (Y drinks X),3.3
novelty,411,oto (sound),X de susugu (Y rinses Z with X),3.3
novelty,411,oto (sound),X ni sizumu (Y sinks into X),3.3
novelty,489,ari (ant),X ga ahureru (X overflows),3.2
novelty,489,ari (ant),X ga nigoru (X gets cloudy),3.2
novelty,489,ari (ant),X wo nomu (Y drinks X),3.2
novelty,489,nioi (smell),X wo kakeru (Y sprays X),3.2
novelty,489,nioi (smell),X ga huttou-suru (X boils),3.2
novelty,489,keeki (cake),X wo siboridasu (Y squeezes X),3.2
novelty,489,keeki (cake),X wo maku (Y scatters X),3.2
novelty,489,keeki (cake),X ga huttou-suru (X boils),3.2
novelty,489,keeki (cake),X ga tamaru (X gets collected),3.2
novelty,489,keeki (cake),X ga moreru (X leaks),3.2
novelty,489,huan (anxiety),X ga sitataru (X drips),3.2
novelty,489,huan (anxiety),X ni tukaru (Y gets submerged in X),3.2
novelty,489,hikari (light),X wo kakeru (Y sprays X),3.2
novelty,489,roudou (labor),X ni sizumu (Y sinks into X),3.2
novelty,489,roudou (labor),X ga nizimu (X oozes),3.2
novelty,489,yuuki (bravery),X ga uzumaku (X whirls),3.2
novelty,489,yorokobi (delight),X wo makitirasu (Y sprinkles X),3.2
novelty,489,yorokobi (delight),X ga sumu (X gets clear),3.2
novelty,489,sitto (envy),X ni sizumu (Y sinks into X),3.2
novelty,489,sitto (envy),X ni uku (Y floats on X),3.2
novelty,489,sitto (envy),X wo abiseru (Y showers X),3.2
novelty,489,sitto (envy),X ni hitaru (Y soaks in X),3.2
novelty,489,sitto (envy),X ni tukaru (Y gets submerged in X),3.2
novelty,489,ansin (relief),X ga koboreru (X spills out),3.2
novelty,489,ansin (relief),X wo kumitoru (Y scoops up X),3.2
novelty,489,ansin (relief),X ga nagarederu (X flows out),3.2
novelty,489,ansin (relief),X ni hitasu (Y dips Z in X),3.2
novelty,489,iwa (rock),X ga simiru (X soaks into Y),3.2
novelty,489,iwa (rock),X ga moreru (X leaks),3.2
novelty,489,kairaku (pleasure),X ni uku (Y floats on X),3.2
novelty,489,kairaku (pleasure),X ga tamaru (X gets collected),3.2
novelty,489,kairaku (pleasure),X ni tukaru (Y gets submerged in X),3.2
novelty,489,ikari (anger),X wo kakeru (Y sprays X),3.2
novelty,489,ikari (anger),X ga koboreru (X spills out),3.2
novelty,489,jounetu (passion),X wo maku (Y scatters X),3.2
novelty,489,ai (love),X wo siboridasu (Y squeezes X),3.2
novelty,489,ai (love),X ga sumu (X gets clear),3.2
novelty,489,kanjou (emotion),X de susugu (Y rinses Z with X),3.2
novelty,489,kanjou (emotion),X wo kakeru (Y sprays X),3.2
novelty,489,zouo (hatred),X ga koboreru (X spills out),3.2
novelty,489,zouo (hatred),X ga sitataru (X drips),3.2
novelty,489,tanosisa (enjoyment),X wo siboridasu (Y squeezes X),3.2
novelty,489,kimoti (feeling),X wo susuru (Y sips X),3.2
novelty,489,rikai (understanding),X ni hitaru (Y soaks in X),3.2
novelty,489,rikai (understanding),X ga yodomu (X gets stagnant),3.2
novelty,489,rikai (understanding),X ga tamaru (X gets collected),3.2
novelty,489,rikai (understanding),X ga nizimu (X oozes),3.2
novelty,489,suimin (sleep),X wo maku (Y scatters X),3.2
novelty,489,suimin (sleep),X wo sosogu (Y pours X),3.2
novelty,489,suimin (sleep),X wo abiseru (Y showers X),3.2
novelty,489,suna (sand),X wo susuru (Y sips X),3.2
novelty,489,suna (sand),X ga yodomu (X gets stagnant),3.2
novelty,489,suna (sand),X ga waku (X gushes out),3.2
novelty,489,suna (sand),X ga sitataru (X drips),3.2
novelty,489,suna (sand),X wo nomu (Y drinks X),3.2
novelty,489,zetubou (despair),X wo abiseru (Y showers X),3.2
novelty,489,syutisin (shame),X ni hitaru (Y soaks in X),3.2
novelty,489,kinsen (money),X wo susuru (Y sips X),3.2
novelty,489,oto (sound),X wo sosogu (Y pours X),3.2
novelty,548,neko (cat),X ga koboreru (X spills out),3.1
novelty,548,nioi (smell),X wo tarasu (Y drops X),3.1
novelty,548,nioi (smell),X ga nizimu (X oozes),3.1
novelty,548,nioi (smell),X wo nomu (Y drinks X),3.1
novelty,548,huan (anxiety),X ga simiru (X soaks into Y),3.1
novelty,548,huan (anxiety),X ga huttou-suru (X boils),3.1
novelty,548,huan (anxiety),X ni hitasu (Y dips Z in X),3.1
novelty,548,huan (anxiety),X ga yodomu (X gets stagnant),3.1
novelty,548,huan (anxiety),X ga sumu (X gets clear),3.1
novelty,548,human (complaint),X ga nagareru (X flows),3.1
novelty,548,hikari (light),X ni sizumu (Y sinks into X),3.1
novelty,548,roudou (labor),X wo maku (Y scatters X),3.1
novelty,548,roudou (labor),X ga sumu (X gets clear),3.1
novelty,548,roudou (labor),X ga nigoru (X gets cloudy),3.1
novelty,548,yuuki (bravery),X wo kakeru (Y sprays X),3.1
novelty,548,yuuki (bravery),X ga huttou-suru (X boils),3.1
novelty,548,yorokobi (delight),X wo tarasu (Y drops X),3.1
novelty,548,yorokobi (delight),X wo sosogu (Y pours X),3.1
novelty,548,yorokobi (delight),X ga nagareru (X flows),3.1
novelty,548,yorokobi (delight),X ni uku (Y floats on X),3.1
novelty,548,yorokobi (delight),X ga yodomu (X gets stagnant),3.1
novelty,548,koe (voice),X wo maku (Y scatters X),3.1
novelty,548,koe (voice),X ga tamaru (X gets collected),3.1
novelty,548,koe (voice),X ni tukaru (Y gets submerged in X),3.1
novelty,548,sitto (envy),X wo siboridasu (Y squeezes X),3.1
novelty,548,sitto (envy),X ga nagareru (X flows),3.1
novelty,548,ansin (relief),X ga yodomu (X gets stagnant),3.1
novelty,548,ansin (relief),X ga tamaru (X gets collected),3.1
novelty,548,iwa (rock),X ga mitiru (X fills Y),3.1
novelty,548,kairaku (pleasure),X ga simiru (X soaks into Y),3.1
novelty,548,kairaku (pleasure),X wo makitirasu (Y sprinkles X),3.1
novelty,548,kyouhu (fear),X ga sitataru (X drips),3.1
novelty,548,kanasimi (sorrow),X wo susuru (Y sips X),3.1
novelty,548,kanasimi (sorrow),X wo sosogu (Y pours X),3.1
novelty,548,kanasimi (sorrow),X ga nagareru (X flows),3.1
novelty,548,kanasimi (sorrow),X wo abiseru (Y showers X),3.1
novelty,548,kanasimi (sorrow),X ga sitataru (X drips),3.1
novelty,548,jouhou (information),X ni hitasu (Y dips Z in X),3.1
novelty,548,jounetu (passion),X wo susuru (Y sips X),3.1
novelty,548,jounetu (passion),X ga yodomu (X gets stagnant),3.1
novelty,548,jounetu (passion),X ga tamaru (X gets collected),3.1
novelty,548,jounetu (passion),X ga sitataru (X drips),3.1
novelty,548,ito (intention),X wo kakeru (Y sprays X),3.1
novelty,548,ito (intention),X ni sizumu (Y sinks into X),3.1
novelty,548,ito (intention),X ga sumu (X gets clear),3.1
novelty,548,ai (love),X ni uku (Y floats on X),3.1
novelty,548,tanosisa (enjoyment),X ga huttou-suru (X boils),3.1
novelty,548,tanosisa (enjoyment),X ni uku (Y floats on X),3.1
novelty,548,tanosisa (enjoyment),X ga yodomu (X gets stagnant),3.1
novelty,548,tanosisa (enjoyment),X ga tamaru (X gets collected),3.1
novelty,548,kimoti (feeling),X wo kakeru (Y sprays X),3.1
novelty,548,abura (oil),X wo susuru (Y sips X),3.1
novelty,548,abura (oil),X ni sizumu (Y sinks into X),3.1
novelty,548,doro (mud),X ga sumu (X gets clear),3.1
novelty,548,rikai (understanding),X ga uzumaku (X whirls),3.1
novelty,548,rikai (understanding),X ga mitiru (X fills Y),3.1
novelty,548,rikai (understanding),X ga ahureru (X overflows),3.1
novelty,548,rikai (understanding),X ni oboreru (Y almost drowns in X),3.1
novelty,548,rikai (understanding),X wo nomu (Y drinks X),3.1
novelty,548,suimin (sleep),X ga waku (X gushes out),3.1
novelty,548,suimin (sleep),X ga moreru (X leaks),3.1
novelty,548,suna (sand),X ga uzumaku (X whirls),3.1
novelty,548,kuuki (air),X wo kumitoru (Y scoops up X),3.1
novelty,548,zetubou (despair),X ga waku (X gushes out),3.1
novelty,548,syutisin (shame),X ga simiru (X soaks into Y),3.1
novelty,548,syutisin (shame),X wo susuru (Y sips X),3.1
novelty,548,syutisin (shame),X ni sizumu (Y sinks into X),3.1
novelty,548,syutisin (shame),X ga sitataru (X drips),3.1
novelty,548,kinsen (money),X ga mitiru (X fills Y),3.1
novelty,548,oto (sound),X wo tarasu (Y drops X),3.1
novelty,618,ari (ant),X wo tarasu (Y drops X),3.0
novelty,618,ari (ant),X ga tamaru (X gets collected),3.0
novelty,618,neko (cat),X ga uzumaku (X whirls),3.0
novelty,618,keeki (cake),X ni oboreru (Y almost drowns in X),3.0
novelty,618,huan (anxiety),X wo sosogu (Y pours X),3.0
novelty,618,human (complaint),X wo sosogu (Y pours X),3.0
novelty,618,human (complaint),X ni hitasu (Y dips Z in X),3.0
novelty,618,hikari (light),X ga simiru (X soaks into Y),3.0
novelty,618,hikari (light),X ga sitataru (X drips),3.0
novelty,618,hikari (light),X ni tukaru (Y gets submerged in X),3.0
novelty,618,roudou (labor),X ga hotobasiru (X spurts),3.0
novelty,618,roudou (labor),X wo siboridasu (Y squeezes X),3.0
novelty,618,roudou (labor),X ni hitasu (Y dips Z in X),3.0
novelty,618,yuuki (bravery),X ga simiru (X soaks into Y),3.0
novelty,618,yuuki (bravery),X ga nizimu (X oozes),3.0
novelty,618,yuuki (bravery),X wo nomu (Y drinks X),3.0
novelty,618,koe (voice),X ni uku (Y floats on X),3.0
novelty,618,sitto (envy),X ga moreru (X leaks),3.0
novelty,618,ansin (relief),X wo maku (Y scatters X),3.0
novelty,618,ansin (relief),X ni sizumu (Y sinks into X),3.0
novelty,618,ansin (relief),X ga ahureru (X overflows),3.0
novelty,618,kibou (hope),X wo siboridasu (Y squeezes X),3.0
novelty,618,kibou (hope),X ni tukaru (Y gets submerged in X),3.0
novelty,618,kibou (hope),X ga sumu (X gets clear),3.0
novelty,618,kibou (hope),X ga nigoru (X gets cloudy),3.0
novelty,618,kairaku (pleasure),X ga koboreru (X spills out),3.0
novelty,618,kairaku (pleasure),X ga hotobasiru (X spurts),3.0
novelty,618,kairaku (pleasure),X wo abiseru (Y showers X),3.0
novelty,618,kairaku (pleasure),X wo nomu (Y drinks X),3.0
novelty,618,kyouhu (fear),X wo sosogu (Y pours X),3.0
novelty,618,kanasimi (sorrow),X ga huttou-suru (X boils),3.0
novelty,618,kanasimi (sorrow),X ga yodomu (X gets stagnant),3.0
novelty,618,jouhou (information),X ga nizimu (X oozes),3.0
novelty,618,jounetu (passion),X wo siboridasu (Y squeezes X),3.0
novelty,618,jounetu (passion),X ga nigoru (X gets cloudy),3.0
novelty,618,jounetu (passion),X wo nomu (Y drinks X),3.0
novelty,618,ito (intention),X ga nagareru (X flows),3.0
novelty,618,ai (love),X ga yodomu (X gets stagnant),3.0
novelty,618,ai (love),X ga nigoru (X gets cloudy),3.0
novelty,618,kanjou (emotion),X ni tukaru (Y gets submerged in X),3.0
novelty,618,zouo (hatred),X ga moreru (X leaks),3.0
novelty,618,tanosisa (enjoyment),X ga uzumaku (X whirls),3.0
novelty,618,kimoti (feeling),X ni uku (Y floats on X),3.0
novelty,618,kimoti (feeling),X ga sitataru (X drips),3.0
novelty,618,doro (mud),X ni hitaru (Y soaks in X),3.0
novelty,618,rikai (understanding),X wo siboridasu (Y squeezes X),3.0
novelty,618,rikai (understanding),X wo sosogu (Y pours X),3.0
novelty,618,suimin (sleep),X ni hitaru (Y soaks in X),3.0
novelty,618,suimin (sleep),X ga yodomu (X gets stagnant),3.0
novelty,618,suimin (sleep),X ni tukaru (Y gets submerged in X),3.0
novelty,618,kuuki (air),X wo sosogu (Y pours X),3.0
novelty,618,zetubou (despair),X wo kumitoru (Y scoops up X),3.0
novelty,618,zetubou (despair),X ga nizimu (X oozes),3.0
novelty,618,syutisin (shame),X ga nagarederu (X flows out),3.0
novelty,618,syutisin (shame),X wo abiseru (Y showers X),3.0
novelty,618,syutisin (shame),X ni tukaru (Y gets submerged in X),3.0
novelty,618,kotoba (word),X wo tarasu (Y drops X),3.0
novelty,618,kotoba (word),X ni hitasu (Y dips Z in X),3.0
novelty,618,kotoba (word),X ga tamaru (X gets collected),3.0
novelty,618,kinsen (money),X wo kumitoru (Y scoops up X),3.0
novelty,618,kinsen (money),X ni hitaru (Y soaks in X),3.0
novelty,618,kinsen (money),X ga uzumaku (X whirls),3.0
novelty,618,kinsen (money),X ga nizimu (X oozes),3.0
novelty,618,oto (sound),X ga tamaru (X gets collected),3.0
novelty,682,ari (ant),X wo kakeru (Y sprays X),2.9
novelty,682,nioi (smell),X wo susuru (Y sips X),2.9
novelty,682,nioi (smell),X ga sumu (X gets clear),2.9
novelty,682,keeki (cake),X wo susuru (Y sips X),2.9
novelty,682,keeki (cake),X ga nagareru (X flows),2.9
novelty,682,huan (anxiety),X wo kakeru (Y sprays X),2.9
novelty,682,huan (anxiety),X ga nagareru (X flows),2.9
novelty,682,human (complaint),X ni sizumu (Y sinks into X),2.9
novelty,682,hikari (light),X ga sumu (X gets clear),2.9
novelty,682,hikari (light),X wo nomu (Y drinks X),2.9
novelty,682,roudou (labor),X ga yodomu (X gets stagnant),2.9
novelty,682,roudou (labor),X ga waku (X gushes out),2.9
novelty,682,yorokobi (delight),X wo siboridasu (Y squeezes X),2.9
novelty,682,yorokobi (delight),X ga huttou-suru (X boils),2.9
novelty,682,koe (voice),X ni sizumu (Y sinks into X),2.9
novelty,682,sitto (envy),X ga hotobasiru (X spurts),2.9
novelty,682,ansin (relief),X wo sosogu (Y pours X),2.9
novelty,682,ansin (relief),X ni tukaru (Y gets submerged in X),2.9
novelty,682,ansin (relief),X ga sumu (X gets clear),2.9
novelty,682,kibou (hope),X ni hitaru (Y soaks in X),2.9
novelty,682,kairaku (pleasure),X wo susuru (Y sips X),2.9
novelty,682,kairaku (pleasure),X wo siboridasu (Y squeezes X),2.9
novelty,682,kairaku (pleasure),X ga huttou-suru (X boils),2.9
novelty,682,ikari (anger),X ga nagareru (X flows),2.9
novelty,682,kyouhu (fear),X ga simiru (X soaks into Y),2.9
novelty,682,jouhou (information),X wo sosogu (Y pours X),2.9
novelty,682,jouhou (information),X ga nigoru (X gets cloudy),2.9
novelty,682,jounetu (passion),X ga simiru (X soaks into Y),2.9
novelty,682,jounetu (passion),X ga nagareru (X flows),2.9
novelty,682,jounetu (passion),X ga nagarederu (X flows out),2.9
novelty,682,jounetu (passion),X ni uku (Y floats on X),2.9
novelty,682,jounetu (passion),X ni tukaru (Y gets submerged in X),2.9
novelty,682,ito (intention),X ga simiru (X soaks into Y),2.9
novelty,682,ito (intention),X ga hotobasiru (X spurts),2.9
novelty,682,ito (intention),X ga yodomu (X gets stagnant),2.9
novelty,682,ito (intention),X ga ahureru (X overflows),2.9
novelty,682,ai (love),X wo kumitoru (Y scoops up X),2.9
novelty,682,ai (love),X ga nagarederu (X flows out),2.9
novelty,682,ai (love),X wo abiseru (Y showers X),2.9
novelty,682,ai (love),X ni hitasu (Y dips Z in X),2.9
novelty,682,kanjou (emotion),X ga sumu (X gets clear),2.9
novelty,682,zouo (hatred),X ga huttou-suru (X boils),2.9
novelty,682,zouo (hatred),X wo sosogu (Y pours X),2.9
novelty,682,jikan (time),X ga koboreru (X spills out),2.9
novelty,682,jikan (time),X ga nagarederu (X flows out),2.9
novelty,682,jikan (time),X ga moreru (X leaks),2.9
novelty,682,tanosisa (enjoyment),X ga nagarederu (X flows out),2.9
novelty,682,kimoti (feeling),X wo makitirasu (Y sprinkles X),2.9
novelty,682,kimoti (feeling),X wo abiseru (Y showers X),2.9
novelty,682,abura (oil),X de susugu (Y rinses Z with X),2.9
novelty,682,abura (oil),X ni oboreru (Y almost drowns in X),2.9
novelty,682,doro (mud),X ga simiru (X soaks into Y),2.9
novelty,682,rikai (understanding),X ga moreru (X leaks),2.9
novelty,682,suimin (sleep),X ni oboreru (Y almost drowns in X),2.9
novelty,682,suna (sand),X de susugu (Y rinses Z with X),2.9
novelty,682,kuuki (air),X ni uku (Y floats on X),2.9
novelty,682,kuuki (air),X ga waku (X gushes out),2.9
novelty,682,kuuki (air),X ni tukaru (Y gets submerged in X),2.9
novelty,682,zetubou (despair),X wo makitirasu (Y sprinkles X),2.9
novelty,682,zetubou (despair),X ga tamaru (X gets collected),2.9
novelty,682,zetubou (despair),X ni oboreru (Y almost drowns in X),2.9
novelty,682,kotoba (word),X ga sitataru (X drips),2.9
novelty,682,oto (sound),X wo kumitoru (Y scoops up X),2.9
novelty,682,oto (sound),X ga sitataru (X drips),2.9
novelty,746,nioi (smell),X ni tukaru (Y gets submerged in X),2.8
novelty,746,huan (anxiety),X ga nagarederu (X flows out),2.8
novelty,746,huan (anxiety),X wo abiseru (Y showers X),2.8
novelty,746,huan (anxiety),X ni hitaru (Y soaks in X),2.8
novelty,746,human (complaint),X wo siboridasu (Y squeezes X),2.8
novelty,746,human (complaint),X ni tukaru (Y gets submerged in X),2.8
novelty,746,hikari (light),X ga waku (X gushes out),2.8
novelty,746,hikari (light),X ga tamaru (X gets collected),2.8
novelty,746,yuuki (bravery),X ga nagarederu (X flows out),2.8
novelty,746,koe (voice),X wo sosogu (Y pours X),2.8
novelty,746,iwa (rock),X ga koboreru (X spills out),2.8
novelty,746,kibou (hope),X wo kakeru (Y sprays X),2.8
novelty,746,kibou (hope),X ga yodomu (X gets stagnant),2.8
novelty,746,kairaku (pleasure),X wo sosogu (Y pours X),2.8
novelty,746,kairaku (pleasure),X ga uzumaku (X whirls),2.8
novelty,746,ikari (anger),X wo maku (Y scatters X),2.8
novelty,746,ikari (anger),X ni hitaru (Y soaks in X),2.8
novelty,746,kyouhu (fear),X ni tukaru (Y gets submerged in X),2.8
novelty,746,kanasimi (sorrow),X ga tamaru (X gets collected),2.8
novelty,746,jouhou (information),X wo nomu (Y drinks X),2.8
novelty,746,jounetu (passion),X ga nizimu (X oozes),2.8
novelty,746,ito (intention),X ga nigoru (X gets cloudy),2.8
novelty,746,ai (love),X wo maku (Y scatters X),2.8
novelty,746,kanjou (emotion),X wo tarasu (Y drops X),2.8
novelty,746,kanjou (emotion),X wo maku (Y scatters X),2.8
novelty,746,kanjou (emotion),X ni uku (Y floats on X),2.8
novelty,746,zouo (hatred),X ga nagarederu (X flows out),2.8
novelty,746,jikan (time),X wo kumitoru (Y scoops up X),2.8
novelty,746,jikan (time),X ga uzumaku (X whirls),2.8
novelty,746,jikan (time),X ga ahureru (X overflows),2.8
novelty,746,tanosisa (enjoyment),X ga hotobasiru (X spurts),2.8
novelty,746,tanosisa (enjoyment),X wo makitirasu (Y sprinkles X),2.8
novelty,746,tanosisa (enjoyment),X wo sosogu (Y pours X),2.8
novelty,746,tanosisa (enjoyment),X ni tukaru (Y gets submerged in X),2.8
novelty,746,kimoti (feeling),X ga huttou-suru (X boils),2.8
novelty,746,doro (mud),X ga yodomu (X gets stagnant),2.8
novelty,746,kuuki (air),X ga nizimu (X oozes),2.8
novelty,746,kuuki (air),X wo nomu (Y drinks X),2.8
novelty,746,syutisin (shame),X ga hotobasiru (X spurts),2.8
novelty,746,syutisin (shame),X ga mitiru (X fills Y),2.8
novelty,746,syutisin (shame),X ni oboreru (Y almost drowns in X),2.8
novelty,746,kotoba (word),X ni sizumu (Y sinks into X),2.8
novelty,746,kotoba (word),X ga nizimu (X oozes),2.8
novelty,746,kinsen (money),X ni sizumu (Y sinks into X),2.8
novelty,746,oto (sound),X ni tukaru (Y gets submerged in X),2.8
novelty,791,ari (ant),X ga nagareru (X flows),2.7
novelty,791,nioi (smell),X ga nigoru (X gets cloudy),2.7
novelty,791,keeki (cake),X wo nomu (Y drinks X),2.7
novelty,791,huan (anxiety),X ni oboreru (Y almost drowns in X),2.7
novelty,791,human (complaint),X ga sumu (X gets clear),2.7
novelty,791,yorokobi (delight),X wo maku (Y scatters X),2.7
novelty,791,yorokobi (delight),X ga nagarederu (X flows out),2.7
novelty,791,yorokobi (delight),X ni hitasu (Y dips Z in X),2.7
novelty,791,yorokobi (delight),X ga nigoru (X gets cloudy),2.7
novelty,791,sitto (envy),X ga sitataru (X drips),2.7
novelty,791,iwa (rock),X ga tamaru (X gets collected),2.7
novelty,791,kibou (hope),X ga tamaru (X gets collected),2.7
novelty,791,kibou (hope),X ga moreru (X leaks),2.7
novelty,791,kairaku (pleasure),X wo kumitoru (Y scoops up X),2.7
novelty,791,kairaku (pleasure),X ga nagarederu (X flows out),2.7
novelty,791,ikari (anger),X ni oboreru (Y almost drowns in X),2.7
novelty,791,ikari (anger),X ga moreru (X leaks),2.7
novelty,791,kyouhu (fear),X ga hotobasiru (X spurts),2.7
novelty,791,kyouhu (fear),X wo maku (Y scatters X),2.7
novelty,791,kyouhu (fear),X ga tamaru (X gets collected),2.7
novelty,791,kyouhu (fear),X ga moreru (X leaks),2.7
novelty,791,kanasimi (sorrow),X ga simiru (X soaks into Y),2.7
novelty,791,kanasimi (sorrow),X wo siboridasu (Y squeezes X),2.7
novelty,791,kanasimi (sorrow),X ga nagarederu (X flows out),2.7
novelty,791,jouhou (information),X ga huttou-suru (X boils),2.7
novelty,791,jouhou (information),X ga yodomu (X gets stagnant),2.7
novelty,791,jouhou (information),X ga waku (X gushes out),2.7
novelty,791,jouhou (information),X ga sitataru (X drips),2.7
novelty,791,jounetu (passion),X ga huttou-suru (X boils),2.7
novelty,791,jounetu (passion),X ga moreru (X leaks),2.7
novelty,791,ito (intention),X wo siboridasu (Y squeezes X),2.7
novelty,791,ito (intention),X ga mitiru (X fills Y),2.7
novelty,791,ito (intention),X ga moreru (X leaks),2.7
novelty,791,ai (love),X wo kakeru (Y sprays X),2.7
novelty,791,ai (love),X wo makitirasu (Y sprinkles X),2.7
novelty,791,ai (love),X ga tamaru (X gets collected),2.7
novelty,791,kanjou (emotion),X ga moreru (X leaks),2.7
novelty,791,zouo (hatred),X ni hitaru (Y soaks in X),2.7
novelty,791,tanosisa (enjoyment),X ga simiru (X soaks into Y),2.7
novelty,791,tanosisa (enjoyment),X wo kumitoru (Y scoops up X),2.7
novelty,791,kimoti (feeling),X ni sizumu (Y sinks into X),2.7
novelty,791,kimoti (feeling),X ga sumu (X gets clear),2.7
novelty,791,abura (oil),X ni hitaru (Y soaks in X),2.7
novelty,791,doro (mud),X wo tarasu (Y drops X),2.7
novelty,791,doro (mud),X ni uku (Y floats on X),2.7
novelty,791,doro (mud),X ni hitasu (Y dips Z in X),2.7
novelty,791,rikai (understanding),X ga waku (X gushes out),2.7
novelty,791,suimin (sleep),X ga tamaru (X gets collected),2.7
novelty,791,suna (sand),X ga mitiru (X fills Y),2.7
novelty,791,syutisin (shame),X wo nomu (Y drinks X),2.7
novelty,841,ari (ant),X ga nagarederu (X flows out),2.6
novelty,841,ari (ant),X ni oboreru (Y almost drowns in X),2.6
novelty,841,neko (cat),X ni hitaru (Y soaks in X),2.6
novelty,841,neko (cat),X ga tamaru (X gets collected),2.6
novelty,841,nioi (smell),X wo abiseru (Y showers X),2.6
novelty,841,nioi (smell),X ni hitasu (Y dips Z in X),2.6
novelty,841,nioi (smell),X ga uzumaku (X whirls),2.6
novelty,841,huan (anxiety),X ga koboreru (X spills out),2.6
novelty,841,human (complaint),X ga simiru (X soaks into Y),2.6
novelty,841,human (complaint),X ga sitataru (X drips),2.6
novelty,841,human (complaint),X wo nomu (Y drinks X),2.6
novelty,841,hikari (light),X ni oboreru (Y almost drowns in X),2.6
novelty,841,yorokobi (delight),X ga koboreru (X spills out),2.6
novelty,841,koe (voice),X wo nomu (Y drinks X),2.6
novelty,841,sitto (envy),X ga mitiru (X fills Y),2.6
novelty,841,sitto (envy),X ga tamaru (X gets collected),2.6
novelty,841,ansin (relief),X ga waku (X gushes out),2.6
novelty,841,kibou (hope),X ga koboreru (X spills out),2.6
novelty,841,kibou (hope),X wo makitirasu (Y sprinkles X),2.6
novelty,841,kairaku (pleasure),X ga waku (X gushes out),2.6
novelty,841,ikari (anger),X wo sosogu (Y pours X),2.6
novelty,841,kyouhu (fear),X wo siboridasu (Y squeezes X),2.6
novelty,841,jouhou (information),X ni sizumu (Y sinks into X),2.6
novelty,841,jounetu (passion),X wo makitirasu (Y sprinkles X),2.6
novelty,841,ai (love),X ga sitataru (X drips),2.6
novelty,841,ai (love),X ga moreru (X leaks),2.6
novelty,841,kanjou (emotion),X ga nigoru (X gets cloudy),2.6
novelty,841,zouo (hatred),X ni sizumu (Y sinks into X),2.6
novelty,841,jikan (time),X ga waku (X gushes out),2.6
novelty,841,tanosisa (enjoyment),X ga koboreru (X spills out),2.6
novelty,841,tanosisa (enjoyment),X ni oboreru (Y almost drowns in X),2.6
novelty,841,kimoti (feeling),X ga koboreru (X spills out),2.6
